0.000000,0.263474,0.281379,0.298664,0.323617,0.328844,0.362550,0.365917,0.369809,0.383949,0.385524,0.385711,0.391169,0.393442,0.393916,0.396623,0.399517,0.399596,0.405075,0.408019,0.408325,0.410466,0.412842,0.413056,0.413459,0.413978,0.415880,0.416095,0.417187,0.417339,0.419992,0.420333,0.421916,0.424875,0.427628,0.428699,0.429660,0.430308,0.433350,0.433532,0.434499,0.434861,0.438606,0.441850,0.441936,0.442541,0.446379,0.446985,0.447020,0.447174,0.449149,0.450144,0.450526,0.451930,0.453338,0.453629,0.453960,0.457690,0.457707,0.459448,0.461403,0.462604,0.464186,0.464847,0.464950,0.465936,0.466282,0.467591,0.468703,0.469741,0.470008,0.470699,0.470838,0.472195,0.472807,0.472870,0.474314,0.474827,0.474951,0.475071,0.475560,0.475636,0.475852,0.475907,0.477178,0.477800,0.479263,0.480196,0.480872,0.482750,0.483132,0.483972,0.484752,0.484929,0.485806,0.485923,0.487135,0.487890,0.488320,0.488353,0.488421
0.263474,0.000000,0.382919,0.301983,0.390747,0.350092,0.414035,0.284116,0.342079,0.428512,0.358758,0.513809,0.240736,0.348945,0.371830,0.318651,0.319235,0.384985,0.471494,0.540930,0.385429,0.541490,0.442221,0.390758,0.411088,0.326264,0.364057,0.493989,0.300839,0.564501,0.492199,0.305937,0.518285,0.299082,0.551450,0.600521,0.360163,0.295503,0.427129,0.576519,0.509787,0.415170,0.382828,0.443339,0.367665,0.454203,0.370342,0.393424,0.575851,0.515613,0.342719,0.374894,0.401873,0.456596,0.401651,0.544684,0.360178,0.513087,0.457446,0.411530,0.593176,0.417650,0.396571,0.324024,0.555255,0.405629,0.407572,0.571293,0.378411,0.485477,0.567244,0.558834,0.522655,0.448810,0.422567,0.402975,0.565277,0.390987,0.560238,0.400919,0.582328,0.440742,0.380536,0.551952,0.446173,0.530313,0.417661,0.502983,0.415589,0.600540,0.432942,0.539183,0.427451,0.410264,0.564907,0.364188,0.616948,0.568988,0.556120,0.603694,0.419438
0.281379,0.382919,0.000000,0.331816,0.245338,0.237144,0.377680,0.451977,0.349257,0.281211,0.448290,0.272379,0.479738,0.412800,0.337067,0.432217,0.507165,0.412192,0.346852,0.378534,0.463215,0.413332,0.515164,0.486495,0.584499,0.533205,0.543057,0.494772,0.355700,0.390109,0.550241,0.526763,0.445158,0.486239,0.502713,0.293869,0.472329,0.460978,0.613857,0.479279,0.465809,0.563894,0.500279,0.471838,0.559928,0.437832,0.421130,0.520659,0.460279,0.538632,0.523945,0.403334,0.559012,0.463986,0.454869,0.528384,0.431904,0.659305,0.456285,0.445804,0.644899,0.458186,0.541186,0.537529,0.454424,0.576093,0.448466,0.574031,0.471927,0.426771,0.493044,0.471440,0.529221,0.524293,0.468312,0.545790,0.506213,0.464335,0.543945,0.590999,0.552656,0.544925,0.468124,0.484197,0.486727,0.438489,0.492339,0.527989,0.435900,0.526954,0.606893,0.531987,0.532974,0.468738,0.531400,0.452515,0.538746,0.649479,0.594688,0.483348,0.471364
0.298664,0.301983,0.331816,0.000000,0.314499,0.254249,0.349068,0.332365,0.139000,0.485961,0.232644,0.437652,0.267707,0.381430,0.299964,0.393437,0.417090,0.171556,0.253993,0.393640,0.470354,0.556906,0.452564,0.459197,0.518591,0.485990,0.442864,0.432186,0.383069,0.450378,0.583912,0.458117,0.381839,0.412738,0.447047,0.454810,0.454478,0.310540,0.524159,0.560295,0.371990,0.588298,0.401048,0.507047,0.470380,0.383980,0.378181,0.412100,0.534042,0.452379,0.308036,0.378570,0.507337,0.376036,0.366010,0.416962,0.278747,0.658686,0.335955,0.511488,0.596802,0.332246,0.503798,0.261779,0.447978,0.451943,0.359416,0.596422,0.434976,0.406949,0.529436,0.529789,0.386800,0.501307,0.389881,0.477033,0.481587,0.426647,0.461434,0.506942,0.551227,0.359193,0.304557,0.398397,0.330748,0.609652,0.476146,0.430966,0.414292,0.460716,0.547639,0.497509,0.497560,0.402124,0.519307,0.304112,0.532629,0.546365,0.667309,0.540022,0.505604
0.323617,0.390747,0.245338,0.314499,0.000000,0.121202,0.367410,0.478430,0.367799,0.461355,0.392226,0.201692,0.462885,0.374045,0.202183,0.479962,0.526120,0.419606,0.246005,0.400219,0.456111,0.477790,0.400847,0.402195,0.560758,0.511935,0.564016,0.449522,0.342007,0.229960,0.533296,0.496326,0.364847,0.456096,0.472224,0.300894,0.510344,0.457345,0.592670,0.364575,0.447683,0.600938,0.420636,0.430645,0.582167,0.311841,0.376581,0.538277,0.489922,0.470948,0.469784,0.367851,0.610341,0.326088,0.360629,0.457686,0.365040,0.599927,0.355966,0.457055,0.552643,0.471044,0.579647,0.472491,0.477166,0.533419,0.338719,0.587627,0.448003,0.515057,0.474617,0.468891,0.541254,0.518909,0.383160,0.550549,0.441226,0.463250,0.503577,0.625531,0.484061,0.463975,0.388589,0.461483,0.419938,0.578280,0.612928,0.451513,0.383865,0.492902,0.621552,0.461786,0.564799,0.492477,0.442029,0.417796,0.533827,0.561466,0.591748,0.349225,0.502618
0.328844,0.350092,0.237144,0.254249,0.121202,0.000000,0.392385,0.418901,0.327994,0.479552,0.412525,0.263410,0.412099,0.336064,0.167232,0.408747,0.497954,0.355705,0.214988,0.374243,0.430413,0.548823,0.452549,0.414281,0.592437,0.506605,0.513179,0.495675,0.278698,0.353860,0.596978,0.478438,0.380885,0.432101,0.489711,0.329938,0.465783,0.392311,0.600186,0.440552,0.456000,0.576735,0.363730,0.448648,0.549515,0.366723,0.342277,0.502346,0.540249,0.498458,0.400941,0.322852,0.572619,0.364010,0.389716,0.498812,0.319343,0.661531,0.363234,0.434066,0.630613,0.461544,0.554588,0.408953,0.445266,0.517512,0.366984,0.590797,0.409677,0.502418,0.519875,0.504932,0.527778,0.502165,0.410593,0.516672,0.477555,0.425417,0.530874,0.583538,0.549553,0.471927,0.351893,0.476086,0.417214,0.528517,0.544513,0.494623,0.341740,0.522882,0.572752,0.496659,0.500013,0.436354,0.513767,0.349503,0.548600,0.648619,0.622930,0.471912,0.476775
0.362550,0.414035,0.377680,0.349068,0.367410,0.392385,0.000000,0.419320,0.395047,0.453189,0.381639,0.447040,0.501300,0.432077,0.440776,0.430574,0.466770,0.438233,0.315335,0.417258,0.479956,0.522241,0.533338,0.511026,0.546755,0.511910,0.492209,0.449354,0.460930,0.441563,0.581181,0.520723,0.470363,0.511147,0.526685,0.507798,0.434384,0.506279,0.538366,0.524860,0.500363,0.615314,0.519348,0.547743,0.516794,0.494606,0.529023,0.458497,0.517005,0.531068,0.528483,0.532805,0.545516,0.563130,0.529071,0.498900,0.493518,0.566427,0.500093,0.542110,0.521507,0.478879,0.537718,0.484845,0.470516,0.590369,0.533716,0.571858,0.563611,0.528977,0.434245,0.423537,0.452356,0.512038,0.539013,0.558907,0.525715,0.486244,0.537765,0.572347,0.498444,0.482213,0.495577,0.539727,0.499606,0.601433,0.588096,0.452961,0.484005,0.557002,0.603261,0.574955,0.586535,0.520871,0.491845,0.483489,0.550817,0.499525,0.571109,0.473279,0.512767
0.365917,0.284116,0.451977,0.332365,0.478430,0.418901,0.419320,0.000000,0.376877,0.487820,0.327179,0.583202,0.291101,0.271113,0.392662,0.098937,0.079459,0.408805,0.450743,0.494382,0.359148,0.619855,0.450844,0.415344,0.457279,0.499868,0.142136,0.492062,0.408732,0.597117,0.524610,0.396905,0.501243,0.454737,0.568571,0.637681,0.166454,0.293508,0.603884,0.659653,0.544943,0.366314,0.349934,0.485268,0.138354,0.519465,0.399359,0.255096,0.506246,0.505135,0.329373,0.348534,0.194531,0.516056,0.422016,0.496251,0.342194,0.512486,0.446200,0.496526,0.620255,0.467348,0.270613,0.369646,0.533265,0.417033,0.474925,0.469628,0.404540,0.511718,0.496660,0.507374,0.359379,0.287129,0.445123,0.565841,0.553647,0.372198,0.561179,0.356746,0.602610,0.474054,0.368649,0.551899,0.404086,0.596352,0.336310,0.537092,0.360248,0.590886,0.352296,0.644184,0.358345,0.396463,0.532509,0.278799,0.568161,0.485941,0.510903,0.641790,0.325930
0.369809,0.342079,0.349257,0.139000,0.367799,0.327994,0.395047,0.376877,0.000000,0.480780,0.270278,0.467910,0.316327,0.426571,0.381832,0.442750,0.454101,0.087142,0.354990,0.417230,0.493570,0.606109,0.482837,0.447009,0.525464,0.482068,0.463685,0.436947,0.409982,0.503032,0.593288,0.465896,0.394913,0.382454,0.447571,0.516433,0.505035,0.381014,0.524210,0.605513,0.338224,0.621147,0.433890,0.531166,0.497093,0.434308,0.465977,0.462583,0.514503,0.415950,0.361955,0.471276,0.531614,0.425176,0.450011,0.434391,0.379671,0.678682,0.459151,0.520061,0.633519,0.332643,0.547151,0.304456,0.424843,0.443590,0.465330,0.609348,0.503233,0.376302,0.604793,0.575964,0.444472,0.552036,0.466168,0.448947,0.450903,0.415773,0.451091,0.536528,0.539503,0.368017,0.364406,0.365174,0.369027,0.601905,0.522219,0.457545,0.490631,0.438880,0.573055,0.512056,0.512600,0.421706,0.494194,0.400009,0.498747,0.552248,0.670184,0.552004,0.578626
0.383949,0.428512,0.281211,0.485961,0.461355,0.479552,0.453189,0.487820,0.480780,0.000000,0.491626,0.524464,0.519920,0.467036,0.491396,0.502083,0.491718,0.535914,0.575035,0.565320,0.428800,0.383865,0.574661,0.517706,0.549172,0.531951,0.517998,0.602206,0.496971,0.573656,0.490663,0.487408,0.609625,0.503024,0.596643,0.532416,0.505012,0.506880,0.558452,0.636591,0.572966,0.491656,0.536747,0.533506,0.513364,0.555679,0.518863,0.532149,0.528002,0.552819,0.538663,0.551703,0.493133,0.546449,0.496702,0.589857,0.520736,0.597804,0.612989,0.446760,0.680440,0.513720,0.572717,0.557459,0.589054,0.541920,0.486624,0.514067,0.551291,0.498000,0.597893,0.588739,0.548151,0.511124,0.492094,0.616159,0.564403,0.497725,0.582373,0.584787,0.635109,0.558106,0.578225,0.586906,0.582416,0.342847,0.526024,0.593869,0.525912,0.617076,0.526721,0.654658,0.470034,0.530410,0.601095,0.526122,0.532244,0.578698,0.523681,0.608897,0.531474
