0.000000,0.234972,0.353294,0.359292,0.373226,0.374725,0.382404,0.384111,0.392376,0.395253,0.402869,0.406213,0.408994,0.414052,0.421934,0.422408,0.423392,0.423480,0.424097,0.425401,0.425756,0.426539,0.426915,0.430380,0.431460,0.434865,0.436103,0.437206,0.441454,0.443406,0.443751,0.444043,0.444098,0.444416,0.447945,0.448907,0.449495,0.450286,0.453141,0.454270,0.454767,0.456380,0.456623,0.457097,0.457963,0.460118,0.460711,0.460746,0.461323,0.462031,0.464368,0.464806,0.466505,0.467307,0.468896,0.470478,0.471170,0.471286,0.471395,0.471610,0.472301,0.472592,0.472993,0.473006,0.473248,0.474223,0.474760,0.475382,0.475913,0.476215,0.476642,0.476912,0.478863,0.480054,0.480201,0.481295,0.481301,0.481451,0.481671,0.482252,0.482402,0.482587,0.482998,0.483210,0.483943,0.484658,0.485554,0.486537,0.486905,0.486936,0.487562,0.487580,0.488615,0.489059,0.491085,0.491087,0.491988,0.492631,0.493632,0.495828,0.495870
0.234972,0.000000,0.339273,0.341447,0.331826,0.378391,0.454472,0.403944,0.449923,0.394172,0.405726,0.394871,0.386258,0.430429,0.366655,0.440285,0.381220,0.379475,0.407609,0.382459,0.423252,0.396240,0.449936,0.403375,0.389566,0.459921,0.408408,0.379791,0.361903,0.436432,0.419764,0.471981,0.415718,0.376842,0.370871,0.478018,0.499491,0.457080,0.419428,0.408515,0.476362,0.423188,0.420575,0.461205,0.458086,0.408346,0.555921,0.450423,0.493155,0.467091,0.449788,0.401070,0.473999,0.447939,0.513810,0.456579,0.497898,0.391183,0.418009,0.473513,0.457464,0.459100,0.503399,0.512334,0.472237,0.468939,0.427975,0.510160,0.519133,0.446726,0.368918,0.567745,0.404474,0.494439,0.447211,0.422770,0.491554,0.535293,0.482886,0.505363,0.581402,0.516527,0.499528,0.475703,0.420875,0.437316,0.467427,0.441458,0.466791,0.498557,0.653546,0.511519,0.471279,0.492415,0.459609,0.470514,0.580880,0.504583,0.419411,0.498417,0.526502
0.353294,0.339273,0.000000,0.312914,0.295745,0.357710,0.460912,0.424723,0.489942,0.277359,0.417910,0.319149,0.312502,0.330969,0.331002,0.316687,0.407900,0.360557,0.345382,0.398020,0.394596,0.336252,0.364559,0.397207,0.317719,0.436974,0.284096,0.362703,0.353467,0.258183,0.362047,0.431462,0.380996,0.469310,0.362338,0.440676,0.414437,0.329842,0.349340,0.394728,0.569249,0.384635,0.340339,0.476198,0.354348,0.475370,0.700362,0.420032,0.466974,0.623883,0.528609,0.423783,0.480792,0.490898,0.431816,0.433852,0.383825,0.380945,0.379342,0.511246,0.403382,0.520492,0.521915,0.602272,0.446024,0.421865,0.408018,0.595474,0.588480,0.465271,0.368967,0.459364,0.375834,0.535803,0.444568,0.372634,0.560115,0.531818,0.511633,0.517354,0.500384,0.527455,0.591343,0.387911,0.383828,0.347660,0.458919,0.391284,0.444517,0.509587,0.553642,0.551364,0.549156,0.514690,0.419130,0.477800,0.611052,0.636623,0.429578,0.546497,0.535351
0.359292,0.341447,0.312914,0.000000,0.249929,0.307067,0.440699,0.351992,0.501985,0.268269,0.355087,0.199425,0.269539,0.366029,0.257413,0.333209,0.444112,0.248261,0.223646,0.373955,0.281152,0.278267,0.379295,0.372905,0.311723,0.464548,0.299274,0.244295,0.297407,0.346618,0.246407,0.382727,0.252701,0.501365,0.317021,0.414266,0.459594,0.364961,0.352704,0.371157,0.594672,0.372679,0.324819,0.458715,0.322655,0.421622,0.673115,0.482403,0.447908,0.526517,0.532352,0.352773,0.482285,0.443470,0.509859,0.423846,0.364609,0.297691,0.399463,0.473693,0.397888,0.421319,0.549206,0.567458,0.377409,0.400296,0.352394,0.550642,0.562512,0.459590,0.413863,0.503128,0.350548,0.548379,0.433069,0.329098,0.554954,0.539058,0.492673,0.539028,0.511651,0.454731,0.557534,0.409365,0.375210,0.339065,0.441847,0.336942,0.486709,0.489224,0.604055,0.588165,0.541939,0.540613,0.447440,0.432140,0.626526,0.597920,0.395947,0.568507,0.586693
0.373226,0.331826,0.295745,0.249929,0.000000,0.329930,0.494657,0.374688,0.548030,0.297152,0.403180,0.294284,0.286864,0.397562,0.321275,0.371134,0.396535,0.306443,0.317652,0.370817,0.358092,0.297106,0.390081,0.390863,0.306788,0.460563,0.222376,0.305426,0.312458,0.358942,0.296063,0.369834,0.374521,0.445569,0.322012,0.471577,0.436554,0.355348,0.299540,0.369973,0.576569,0.336481,0.334408,0.398565,0.314966,0.433638,0.646953,0.473911,0.480077,0.515047,0.550555,0.374108,0.494585,0.410037,0.420165,0.389509,0.363220,0.407684,0.437730,0.480627,0.431491,0.445825,0.548959,0.601152,0.399609,0.383017,0.443157,0.601370,0.567552,0.409001,0.313765,0.445681,0.322869,0.481084,0.411991,0.272474,0.504038,0.548458,0.422750,0.545277,0.534025,0.545104,0.518529,0.403078,0.330545,0.317120,0.368238,0.377037,0.462304,0.484992,0.590549,0.556813,0.571147,0.524419,0.398428,0.433343,0.605056,0.518914,0.378178,0.516382,0.544324
0.374725,0.378391,0.357710,0.307067,0.329930,0.000000,0.331950,0.297199,0.428600,0.325134,0.395953,0.307782,0.385148,0.343105,0.311927,0.305980,0.473200,0.307496,0.373383,0.431436,0.399057,0.336422,0.358640,0.325125,0.313191,0.409595,0.347617,0.352577,0.357283,0.393436,0.366165,0.390280,0.376049,0.518266,0.335529,0.356352,0.488775,0.362087,0.355107,0.315346,0.461303,0.302930,0.292434,0.395123,0.256381,0.487670,0.611105,0.498423,0.380886,0.589147,0.413763,0.376335,0.438675,0.360459,0.515579,0.421159,0.414182,0.321172,0.436133,0.298840,0.392222,0.477181,0.463092,0.578975,0.297831,0.439797,0.433554,0.463463,0.545544,0.392314,0.469517,0.467541,0.378934,0.532272,0.388329,0.400011,0.383828,0.461322,0.482453,0.527160,0.490325,0.422049,0.461537,0.384123,0.383211,0.397494,0.375269,0.341198,0.449742,0.470152,0.473311,0.470061,0.493405,0.467699,0.424577,0.355066,0.531818,0.532251,0.371894,0.469757,0.544187
0.382404,0.454472,0.460912,0.440699,0.494657,0.331950,0.000000,0.409793,0.402467,0.332682,0.303464,0.315747,0.471343,0.389586,0.318742,0.240361,0.481991,0.321540,0.429309,0.347169,0.352582,0.443009,0.437868,0.391850,0.391709,0.344407,0.458425,0.369664,0.368021,0.433801,0.445724,0.484387,0.356577,0.513476,0.409818,0.236426,0.433403,0.413945,0.443146,0.400459,0.403636,0.450614,0.373816,0.460164,0.426377,0.397022,0.566416,0.575536,0.477365,0.554606,0.368414,0.385363,0.332865,0.391841,0.577305,0.485716,0.517972,0.351842,0.514205,0.299960,0.439949,0.515669,0.401498,0.452192,0.396954,0.430492,0.543729,0.491029,0.500095,0.416397,0.543478,0.497821,0.472497,0.514679,0.419165,0.510543,0.459969,0.373982,0.593040,0.445191,0.396393,0.444683,0.499170,0.453460,0.515551,0.534243,0.509163,0.420066,0.512087,0.544804,0.574827,0.539864,0.510244,0.459781,0.458096,0.388798,0.655158,0.513843,0.465206,0.574330,0.594458
0.384111,0.403944,0.424723,0.351992,0.374688,0.297199,0.409793,0.000000,0.426763,0.412219,0.448309,0.404018,0.417318,0.463905,0.349842,0.368968,0.504763,0.348248,0.427736,0.475919,0.456349,0.361009,0.428726,0.315028,0.431113,0.406362,0.413781,0.403459,0.413574,0.494471,0.451944,0.399176,0.378024,0.537264,0.386415,0.457480,0.565272,0.490659,0.346855,0.381125,0.432088,0.402856,0.454695,0.341892,0.365057,0.496744,0.605979,0.490896,0.379255,0.473976,0.420679,0.429764,0.485962,0.337775,0.586717,0.458765,0.504484,0.400128,0.461127,0.399530,0.429586,0.553093,0.560061,0.626819,0.444708,0.460557,0.534821,0.310661,0.596327,0.411924,0.497937,0.541932,0.457840,0.607630,0.401149,0.466270,0.410236,0.593682,0.520053,0.545160,0.578716,0.426928,0.387518,0.470695,0.487164,0.490194,0.468087,0.380105,0.433101,0.500277,0.550724,0.368658,0.369675,0.415194,0.456408,0.373327,0.431937,0.555543,0.428080,0.397496,0.638419
0.392376,0.449923,0.489942,0.501985,0.548030,0.428600,0.402467,0.426763,0.000000,0.494569,0.375597,0.450757,0.504840,0.566874,0.392282,0.396462,0.469945,0.394634,0.577803,0.444938,0.399780,0.559605,0.442736,0.337175,0.491053,0.292107,0.570533,0.409227,0.418836,0.555792,0.515734,0.515261,0.425322,0.408217,0.387290,0.389579,0.547174,0.502946,0.424861,0.405914,0.152567,0.493549,0.511353,0.402716,0.531892,0.473472,0.435635,0.571727,0.562843,0.639245,0.264139,0.401238,0.424322,0.518935,0.573731,0.501654,0.458720,0.478665,0.425437,0.454437,0.437992,0.488777,0.421945,0.660593,0.496915,0.519504,0.554377,0.299288,0.555548,0.415105,0.442673,0.573853,0.521114,0.541060,0.427158,0.567860,0.471941,0.438433,0.502636,0.542387,0.574240,0.398145,0.381017,0.486511,0.573343,0.556716,0.524016,0.520052,0.454791,0.518658,0.592414,0.419345,0.368880,0.442568,0.469530,0.359542,0.649126,0.527530,0.430573,0.469324,0.596717
0.395253,0.394172,0.277359,0.268269,0.297152,0.325134,0.332682,0.412219,0.494569,0.000000,0.309083,0.147626,0.345900,0.338993,0.219097,0.229454,0.365515,0.194808,0.294393,0.253161,0.279612,0.329847,0.333152,0.332880,0.245683,0.424495,0.273878,0.252224,0.234236,0.296801,0.254235,0.383490,0.253042,0.438839,0.312380,0.313752,0.373491,0.295297,0.368497,0.416839,0.538244,0.374180,0.324097,0.405891,0.326212,0.322045,0.621379,0.520827,0.424559,0.572096,0.510242,0.285226,0.341151,0.398411,0.434535,0.394769,0.308427,0.291365,0.493998,0.445481,0.355716,0.434702,0.470947,0.551905,0.420180,0.293698,0.389539,0.609926,0.535866,0.411666,0.423193,0.446710,0.269562,0.422647,0.358847,0.385684,0.503822,0.469408,0.488372,0.474194,0.403104,0.491848,0.540000,0.404607,0.385985,0.395499,0.472301,0.279618,0.442901,0.503310,0.543189,0.576008,0.540806,0.549220,0.414893,0.377518,0.663082,0.561893,0.359872,0.574438,0.507275
